CDU_ID,Car or van availability : Total\ Car or van availability - Unit : Households,Car or van availability : Total\ Car or van availability - Unit : Cars or vans,Car or van availability : Sum of all cars or vans - Unit : Cars or vans,avg car per household
49476,718,1355,1355,1.88718663
49477,495,1024,1024,2.068686869
49478,655,1017,1017,1.552671756
49479,738,1038,1038,1.406504065
49480,678,1204,1204,1.775811209
49481,648,1224,1224,1.888888889
49482,994,1121,1121,1.1277666
49483,578,763,763,1.320069204
49484,635,841,841,1.324409449
49485,489,936,936,1.914110429
49486,578,749,749,1.295847751
49487,971,1166,1166,1.200823893
49488,847,658,658,0.776859504
49489,788,1220,1220,1.54822335
49490,631,642,642,1.017432647
49491,484,614,614,1.268595041
49492,505,763,763,1.510891089
49493,598,616,616,1.030100334
49494,678,896,896,1.321533923
49495,524,894,894,1.70610687
49496,461,756,756,1.639913232
49497,668,1091,1091,1.633233533
49498,700,934,934,1.334285714
49499,779,907,907,1.164313222
49500,687,1018,1018,1.481804949
49501,639,1147,1147,1.794992175
49502,675,1338,1338,1.982222222
49503,690,903,903,1.308695652
49504,596,734,734,1.231543624
49505,580,1131,1131,1.95
49506,761,1427,1427,1.875164258
49507,578,866,866,1.498269896
49508,984,1260,1260,1.280487805
49509,1015,1534,1534,1.511330049
49510,528,746,746,1.412878788
49511,783,1077,1077,1.375478927
49512,767,1287,1287,1.677966102
49513,749,1222,1222,1.631508678
49514,619,1109,1109,1.791599354
49515,645,804,804,1.246511628
49516,751,1138,1138,1.515312916
49517,656,1050,1050,1.600609756
49518,754,1148,1148,1.522546419
49519,720,1098,1098,1.525
49520,721,1071,1071,1.485436893
49521,906,612,612,0.675496689
49522,752,571,571,0.759308511
49523,763,805,805,1.055045872
49524,716,589,589,0.822625698
49525,845,734,734,0.868639053
49526,511,712,712,1.39334638
49527,929,1175,1175,1.264800861
49528,776,1080,1080,1.391752577
49529,581,773,773,1.330464716
49530,639,636,636,0.995305164
49531,713,617,617,0.865357644
49532,661,804,804,1.21633888
49533,664,1024,1024,1.542168675
49534,615,879,879,1.429268293
49535,687,420,420,0.611353712
49536,623,668,668,1.07223114
49537,637,663,663,1.040816327
49538,635,751,751,1.182677165
49539,602,849,849,1.410299003
49540,494,705,705,1.427125506
49541,660,550,550,0.833333333
49542,571,484,484,0.847635727
49543,623,636,636,1.020866774
49544,637,498,498,0.781789639
49545,733,839,839,1.144611187
49546,739,1071,1071,1.449255751
49547,667,958,958,1.436281859
49548,655,1037,1037,1.583206107
49549,821,1002,1002,1.22046285
49550,723,707,707,0.977869986
49551,709,630,630,0.888575458
49552,612,656,656,1.071895425
49553,811,1157,1157,1.426633785
49554,642,748,748,1.165109034
49555,669,690,690,1.031390135
49556,655,879,879,1.341984733
49557,504,927,927,1.839285714
49558,626,961,961,1.53514377
49559,868,1326,1326,1.52764977
49560,523,915,915,1.749521989
49561,773,925,925,1.196636481
49562,890,1091,1091,1.225842697
49563,772,1031,1031,1.335492228
49564,639,896,896,1.402190923
49565,620,558,558,0.9
49566,599,810,810,1.352253756
49567,622,617,617,0.991961415
49568,538,756,756,1.405204461
49569,506,541,541,1.06916996
49570,496,495,495,0.997983871
49571,600,724,724,1.206666667
49572,751,738,738,0.982689747
49573,559,726,726,1.298747764
49574,935,1367,1367,1.462032086
49575,503,910,910,1.809145129
49576,516,953,953,1.846899225
49577,582,794,794,1.364261168
49578,490,885,885,1.806122449
49579,642,954,954,1.485981308
49580,590,725,725,1.228813559
49581,624,882,882,1.413461538
49582,469,637,637,1.358208955
49583,545,862,862,1.581651376
49584,738,732,732,0.991869919
49585,655,949,949,1.448854962
49586,412,801,801,1.944174757
49587,661,956,956,1.446293495
49588,607,895,895,1.47446458
49589,745,803,803,1.077852349
49590,713,656,656,0.920056101
49591,719,563,563,0.783031989
49592,589,574,574,0.974533107
49593,483,464,464,0.960662526
49594,731,542,542,0.741450068
49595,585,976,976,1.668376068
49596,454,867,867,1.90969163
49597,623,1009,1009,1.619582665
49598,507,941,941,1.856015779
49599,638,1053,1053,1.650470219
49600,658,901,901,1.369300912
49601,624,712,712,1.141025641
49602,510,750,750,1.470588235
49603,764,820,820,1.073298429
49604,687,626,626,0.911208151
49605,867,845,845,0.974625144
49606,715,708,708,0.99020979
49607,732,1088,1088,1.486338798
49608,777,1022,1022,1.315315315
49609,722,958,958,1.326869806
49610,561,682,682,1.215686275
49611,450,714,714,1.586666667
49612,686,1204,1204,1.755102041
49613,537,729,729,1.357541899
49614,749,871,871,1.162883845
49615,688,595,595,0.864825581
49616,649,1015,1015,1.56394453
49617,576,659,659,1.144097222
49618,503,432,432,0.858846918
49619,630,800,800,1.26984127
49620,671,1133,1133,1.68852459
49621,740,1074,1074,1.451351351
49622,626,1151,1151,1.838658147
49623,493,840,840,1.703853955
49624,620,1014,1014,1.635483871
49625,495,713,713,1.44040404
49626,589,851,851,1.444821732
49627,763,1257,1257,1.647444299
49628,545,869,869,1.594495413
49629,647,887,887,1.370942813
49630,791,1105,1105,1.396965866
49631,480,642,642,1.3375
49632,691,1199,1199,1.735166425
49633,905,1580,1580,1.745856354
49634,874,1237,1237,1.415331808
49635,732,1068,1068,1.459016393
49636,743,853,853,1.148048452
49637,849,1319,1319,1.553592462
49638,690,873,873,1.265217391
49639,779,1525,1525,1.957637997
49640,551,709,709,1.286751361
49641,1157,1250,1250,1.080380294
49642,923,955,955,1.034669556
49643,757,652,652,0.861294584
49644,607,713,713,1.174629325
49645,735,700,700,0.952380952
49646,994,605,605,0.608651911
49647,739,636,636,0.860622463
49648,575,897,897,1.56
49649,590,683,683,1.157627119
49650,609,640,640,1.05090312
49651,643,750,750,1.166407465
49652,690,1048,1048,1.51884058
49653,856,1105,1105,1.29088785
49654,728,1188,1188,1.631868132
49655,839,1423,1423,1.696066746
49656,809,1136,1136,1.404202719
49657,650,1027,1027,1.58
49658,628,706,706,1.124203822
49659,665,813,813,1.222556391
49660,813,1472,1472,1.810578106
49661,912,1642,1642,1.800438596
49662,621,1044,1044,1.68115942
49663,669,1057,1057,1.579970105
49664,707,1271,1271,1.797736917
49665,859,1339,1339,1.55878929
49666,948,1712,1712,1.805907173
49667,969,1728,1728,1.783281734
49668,918,1731,1731,1.885620915
49669,975,1837,1837,1.884102564
49670,513,959,959,1.869395712
49671,521,924,924,1.773512476
49672,598,1082,1082,1.809364548
49673,652,1110,1110,1.702453988
49674,671,1162,1162,1.731743666
49675,788,1133,1133,1.437817259
49676,706,929,929,1.315864023
49677,632,982,982,1.553797468
49678,659,1217,1217,1.846737481
49679,607,944,944,1.555189456
49680,540,858,858,1.588888889
49681,881,1483,1483,1.683314415
49682,975,1685,1685,1.728205128
49683,516,969,969,1.877906977
49684,449,702,702,1.563474388
49685,1105,1799,1799,1.628054299
49686,757,1537,1537,2.030383091
49687,776,1267,1267,1.632731959
49688,865,1131,1131,1.307514451
49689,677,906,906,1.338257016
49690,513,914,914,1.781676413
49691,452,913,913,2.019911504
49692,639,931,931,1.456964006
49693,601,941,941,1.565723794
49694,695,853,853,1.227338129
49695,843,1301,1301,1.543297746
49696,526,894,894,1.699619772
49697,455,843,843,1.852747253
49698,708,1032,1032,1.457627119
49699,904,1306,1306,1.444690265
49700,713,1045,1045,1.465638149
49701,1005,973,973,0.968159204
49702,972,1366,1366,1.405349794
49703,1020,973,973,0.953921569
49704,993,1418,1418,1.427995972
49705,731,979,979,1.339261286
49706,971,811,811,0.835221421
49707,941,1052,1052,1.117959617
49708,650,902,902,1.387692308
49709,590,872,872,1.477966102
49710,640,572,572,0.89375
49711,688,1045,1045,1.518895349
49712,579,745,745,1.286701209
49713,593,922,922,1.554806071
49714,653,883,883,1.352220521
49715,788,1580,1580,2.005076142
49716,742,1507,1507,2.030997305
49717,544,958,958,1.761029412
49718,464,869,869,1.872844828
49719,965,1807,1807,1.87253886
49720,913,1670,1670,1.829134721
49721,509,730,730,1.434184676
49722,662,1120,1120,1.6918429
49723,504,845,845,1.676587302
49724,514,889,889,1.729571984
49725,661,938,938,1.419062027
49726,624,1131,1131,1.8125
49727,627,1005,1005,1.602870813
49728,795,1133,1133,1.425157233
49729,666,771,771,1.157657658
49730,775,887,887,1.144516129
49731,509,918,918,1.803536346
49732,512,745,745,1.455078125
49733,589,522,522,0.886247878
49734,637,615,615,0.965463108
49735,641,640,640,0.998439938
49736,621,592,592,0.953301127
49737,516,515,515,0.998062016
49738,861,689,689,0.800232288
49739,736,1323,1323,1.797554348
49740,1087,1890,1890,1.738730451
49741,743,1327,1327,1.786002692
49742,874,899,899,1.028604119
49743,784,969,969,1.235969388
49744,656,498,498,0.759146341
49745,621,669,669,1.077294686
49746,529,792,792,1.497164461
49747,636,650,650,1.022012579
49748,642,1003,1003,1.562305296
49749,566,1013,1013,1.78975265
49750,622,848,848,1.363344051
49751,524,1038,1038,1.980916031
49752,626,1278,1278,2.041533546
49753,669,1225,1225,1.831091181
49754,526,1055,1055,2.005703422
49755,506,1001,1001,1.97826087
49756,1043,1337,1337,1.281879195
49757,695,768,768,1.105035971
49758,583,960,960,1.646655232
49759,713,1088,1088,1.525946704
49760,569,891,891,1.565905097
49761,833,1019,1019,1.223289316
49762,788,757,757,0.960659898
49763,649,931,931,1.434514638
49764,702,863,863,1.229344729
49765,646,812,812,1.256965944
49766,497,818,818,1.645875252
49767,718,1084,1084,1.509749304
49768,876,1177,1177,1.343607306
49769,796,1062,1062,1.334170854
49770,560,1039,1039,1.855357143
49771,708,1223,1223,1.72740113
49772,590,1119,1119,1.896610169
49773,434,652,652,1.502304147
49774,714,825,825,1.155462185
49775,603,867,867,1.437810945
49776,654,1036,1036,1.584097859
49777,601,890,890,1.480865225
49778,664,930,930,1.40060241
49779,850,1305,1305,1.535294118
49780,764,837,837,1.095549738
49781,559,754,754,1.348837209
49782,569,636,636,1.117750439
49783,542,580,580,1.070110701
49784,591,909,909,1.538071066
49785,605,842,842,1.391735537
49786,800,1313,1313,1.64125
49787,767,792,792,1.032594524
49788,749,1010,1010,1.348464619
49789,677,1158,1158,1.710487445
49790,855,1122,1122,1.312280702
49791,632,846,846,1.338607595
49792,506,490,490,0.968379447
49793,851,1090,1090,1.280846063
49794,805,895,895,1.111801242
49795,1245,1207,1207,0.969477912
49796,617,681,681,1.103727715
49797,628,712,712,1.133757962
49798,885,1304,1304,1.473446328
49799,985,1467,1467,1.489340102
49800,599,791,791,1.320534224
49801,751,1061,1061,1.412782956
49802,519,506,506,0.97495183
49803,482,563,563,1.168049793
49804,657,796,796,1.211567732
49805,627,724,724,1.154704944
49806,832,831,831,0.998798077
49807,702,784,784,1.116809117
49808,497,729,729,1.466800805
49809,519,748,748,1.441233141
49810,628,1000,1000,1.592356688
49811,629,604,604,0.960254372
49812,829,886,886,1.068757539
49813,611,755,755,1.235679214
49814,608,705,705,1.159539474
49815,648,965,965,1.489197531
49816,640,811,811,1.2671875
49817,656,738,738,1.125
49818,675,606,606,0.897777778
49819,552,740,740,1.34057971
49820,496,607,607,1.223790323
49821,647,896,896,1.384853168
49822,635,774,774,1.218897638
49823,469,783,783,1.669509595
49824,543,774,774,1.425414365
49825,692,869,869,1.255780347
49826,1035,1558,1558,1.50531401
49827,1035,1325,1325,1.280193237
49828,647,691,691,1.068006182
49829,523,742,742,1.41873805
49830,649,762,762,1.174114022
49831,631,717,717,1.136291601
49832,507,748,748,1.475345168
49833,746,916,916,1.227882038
49834,797,679,679,0.851944793
49835,639,750,750,1.17370892
49836,495,571,571,1.153535354
49837,546,848,848,1.553113553
49838,552,726,726,1.315217391
49839,640,640,640,1
49840,568,697,697,1.227112676
49841,610,550,550,0.901639344
49842,539,556,556,1.031539889
49843,628,714,714,1.136942675
49844,646,794,794,1.229102167
49845,701,768,768,1.095577746
49846,630,729,729,1.157142857
49847,807,783,783,0.970260223
49848,663,832,832,1.254901961
49849,749,835,835,1.11481976
49850,749,1173,1173,1.566088117
49851,768,939,939,1.22265625
49852,795,1058,1058,1.33081761
49853,745,1149,1149,1.542281879
49854,774,1138,1138,1.470284238
49855,763,840,840,1.100917431
49856,592,883,883,1.491554054
49857,696,936,936,1.344827586
49858,1067,1604,1604,1.503280225
49859,912,1436,1436,1.574561404
49860,591,825,825,1.395939086
49861,730,989,989,1.354794521
49862,730,1047,1047,1.434246575
49863,751,1210,1210,1.611185087
49864,680,927,927,1.363235294
49865,637,1057,1057,1.659340659
49866,791,1274,1274,1.610619469
49867,679,1202,1202,1.770250368
49868,604,827,827,1.369205298
49869,753,994,994,1.320053121
49870,839,829,829,0.988081049
49871,666,963,963,1.445945946
49872,713,987,987,1.384291725
49873,634,767,767,1.20977918
49874,490,424,424,0.865306122
49875,626,776,776,1.239616613
49876,500,724,724,1.448
49877,611,924,924,1.512274959
49878,823,1133,1133,1.376670717
49879,510,639,639,1.252941176
49880,600,734,734,1.223333333
49881,674,962,962,1.427299703
49882,638,1013,1013,1.587774295
49883,640,827,827,1.2921875
49884,636,855,855,1.344339623
49885,776,833,833,1.073453608
49886,643,1102,1102,1.713841369
49887,693,988,988,1.425685426
49888,766,1115,1115,1.455613577
49889,784,954,954,1.216836735
49890,736,1071,1071,1.455163043
49891,730,1047,1047,1.434246575
49892,764,1035,1035,1.354712042
49893,776,1061,1061,1.367268041
49894,686,875,875,1.275510204
49895,610,1027,1027,1.683606557
49896,534,866,866,1.621722846
49897,615,494,494,0.803252033
49898,654,654,654,1
49899,558,485,485,0.869175627
49900,602,642,642,1.066445183
49901,488,314,314,0.643442623
49902,937,684,684,0.729989328
49903,610,745,745,1.221311475
49904,711,744,744,1.046413502
49905,724,818,818,1.129834254
49906,998,552,552,0.553106212
49907,991,806,806,0.813319879
49908,739,989,989,1.338294993
49909,938,1280,1280,1.364605544
49910,770,1041,1041,1.351948052
49911,746,749,749,1.004021448
49912,607,760,760,1.252059308
49913,507,608,608,1.199211045
49914,654,628,628,0.960244648
49915,766,907,907,1.184073107
49916,623,823,823,1.321027287
49917,733,981,981,1.338335607
49918,766,1052,1052,1.373368146
49919,670,964,964,1.43880597
49920,518,482,482,0.930501931
49921,621,636,636,1.024154589
49922,528,735,735,1.392045455
49923,712,623,623,0.875
49924,999,870,870,0.870870871
49925,644,692,692,1.074534161
49926,970,728,728,0.750515464
49927,868,916,916,1.055299539
49928,909,1203,1203,1.323432343
49929,810,873,873,1.077777778
49930,958,1081,1081,1.128392484
49931,848,1091,1091,1.286556604
49932,636,777,777,1.221698113
49933,650,945,945,1.453846154
49934,813,794,794,0.976629766
49935,578,1029,1029,1.780276817
49936,590,973,973,1.649152542
49937,743,992,992,1.33512786
49938,940,1292,1292,1.374468085
49939,759,883,883,1.163372859
49940,629,971,971,1.543720191
49941,520,864,864,1.661538462
49942,658,1056,1056,1.604863222
49943,493,621,621,1.259634888
49944,636,884,884,1.389937107
49945,505,890,890,1.762376238
49946,692,1127,1127,1.628612717
49947,1002,1577,1577,1.573852295
49948,464,894,894,1.926724138
49949,442,835,835,1.889140271
49950,605,688,688,1.137190083
49951,740,740,740,1
49952,683,686,686,1.004392387
49953,1006,988,988,0.982107356
49954,905,764,764,0.844198895
49955,675,1013,1013,1.500740741
49956,841,801,801,0.952437574
49957,675,1022,1022,1.514074074
49958,771,900,900,1.167315175
49959,645,862,862,1.336434109
49960,956,777,777,0.812761506
49961,924,911,911,0.985930736
49962,614,590,590,0.960912052
49963,786,985,985,1.253180662
49964,730,684,684,0.936986301
49965,760,772,772,1.015789474
49966,933,1356,1356,1.453376206
49967,565,928,928,1.642477876
49968,482,861,861,1.786307054
49969,797,1129,1129,1.416562108
49970,766,1228,1228,1.603133159
49971,692,823,823,1.189306358
49972,592,1071,1071,1.809121622
49973,567,1026,1026,1.80952381
49974,935,1444,1444,1.544385027
49975,988,1477,1477,1.494939271
49976,529,970,970,1.833648393
49977,588,1083,1083,1.841836735
49978,874,1583,1583,1.811212815
49979,1004,1556,1556,1.549800797
49980,749,1001,1001,1.336448598
49981,882,1119,1119,1.268707483
49982,907,1525,1525,1.681367144
49983,758,1213,1213,1.600263852
49984,702,951,951,1.354700855
49985,654,1176,1176,1.798165138
49986,734,1472,1472,2.005449591
49987,619,1319,1319,2.13085622
49988,542,1043,1043,1.924354244
49989,548,986,986,1.799270073
49990,453,947,947,2.090507726
49991,925,1025,1025,1.108108108
49992,697,919,919,1.318507891
49993,712,910,910,1.278089888
49994,627,788,788,1.256778309
49995,543,795,795,1.464088398
49996,678,922,922,1.359882006
49997,681,860,860,1.262848752
49998,479,890,890,1.858037578
49999,535,740,740,1.38317757
50000,524,819,819,1.562977099
50001,456,656,656,1.438596491
50002,508,632,632,1.244094488
50003,867,1096,1096,1.264129181
50004,677,999,999,1.47562777
50005,517,889,889,1.719535783
50006,615,911,911,1.481300813
50007,491,715,715,1.456211813
50008,664,1058,1058,1.593373494
50009,688,835,835,1.213662791
50010,785,1400,1400,1.78343949
50011,1000,1544,1544,1.544
50012,519,1030,1030,1.984585742
50013,515,945,945,1.834951456
50014,477,614,614,1.28721174
50015,518,616,616,1.189189189
50016,698,622,622,0.891117479
50017,523,609,609,1.164435946
50018,522,672,672,1.287356322
50019,496,600,600,1.209677419
50020,753,774,774,1.027888446
50021,504,625,625,1.240079365
50022,700,838,838,1.197142857
50023,485,557,557,1.148453608
50024,663,826,826,1.245852187
50025,862,1065,1065,1.23549884
50026,648,447,447,0.689814815
50027,514,613,613,1.192607004
50028,624,866,866,1.387820513
50029,597,839,839,1.405360134
50030,604,559,559,0.925496689
50031,484,731,731,1.510330579
50032,614,815,815,1.327361564
50033,846,972,972,1.14893617
50034,668,933,933,1.396706587
50035,518,733,733,1.415057915
50036,635,776,776,1.222047244
50037,639,696,696,1.089201878
50038,510,703,703,1.378431373
50039,674,711,711,1.054896142
50040,637,629,629,0.98744113
50041,642,621,621,0.96728972
50042,649,834,834,1.285053929
50043,647,663,663,1.024729521
50044,564,528,528,0.936170213
50045,440,501,501,1.138636364
50046,743,1068,1068,1.437415882
50047,701,900,900,1.283880171
50048,860,1344,1344,1.562790698
50049,619,1090,1090,1.760904685
50050,799,1117,1117,1.397997497
50051,931,861,861,0.92481203
50052,655,735,735,1.122137405
50053,673,680,680,1.010401189
50054,726,964,964,1.327823691
50055,650,1157,1157,1.78
50056,606,920,920,1.518151815
50057,707,930,930,1.315417256
50058,649,1063,1063,1.637904468
50059,766,789,789,1.03002611
50060,786,1387,1387,1.764631043
50061,597,907,907,1.519262982
50062,577,701,701,1.214904679
50063,642,667,667,1.03894081
50064,788,753,753,0.955583756
50065,587,837,837,1.425894378
50066,765,698,698,0.912418301
50067,772,763,763,0.988341969
50068,624,674,674,1.080128205
50069,487,556,556,1.141683778
